hijo_fecha_nacimiento,hijo_genero,madre_nacionalidad,padre_nacionalidad,madre_tipo_documento,padre_tipo_documento
2019-06-14,Masculino,,Argentina,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,República Dominicana,República Dominicana,DNI,PAS
2019-06-14,Femenino,Desconocida,,DNI,DNI
2019-06-14,Femenino,Argentina,,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Perú,Desconocida,DNI,DNI
2019-06-14,Masculino,Bolivia,Bolivia,DNI,DNI
2019-06-14,Masculino,Argentina,,DNI,
2019-06-14,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-14,Masculino,Argentina,,DNI,
2019-06-14,Masculino,Desconocida,,DNI,
2019-06-14,Masculino,Bolivia,Bolivia,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,Argentina,DNI,DNI
2019-06-14,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-14,Femenino,Paraguay,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Masculino,,,C.PAR,
2019-06-14,Femenino,Desconocida,,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,Desconocida,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,Desconocida,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Paraguay,,,
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Masculino,Argentina,,DNI,
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-14,Masculino,Bolivia,Bolivia,,DNI
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Corea del Sur,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Masculino,Ecuador,Ecuador,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,,Desconocida,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,Perú,,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,,DNI,
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,,,DNI,
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,Argentina,,DNI,DNI
2019-06-14,Masculino,,,,
2019-06-14,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Masculino,,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,,Perú,DNI,DNI
2019-06-14,Masculino,,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Femenino,Bolivia,Bolivia,DNI,C.BOL
2019-06-14,Masculino,Argentina,,DNI,
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Masculino,,Argentina,DNI,DNI
2019-06-14,Femenino,,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,,DNI,DNI
2019-06-14,Femenino,,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Masculino,,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Paraguay,Paraguay,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,Desconocida,Paraguay,DNI,DNI
2019-06-14,Masculino,Argentina,,DNI,
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Femenino,Desconocida,,DNI,DNI
2019-06-14,Femenino,Argentina,,DNI,
2019-06-14,Masculino,,Argentina,DNI,DNI
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Masculino,,Desconocida,,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,Bolivia,Bolivia,C.BOL,C.BOL
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Bolivia,Bolivia,DNI,DNI
2019-06-14,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Femenino,Argentina,Argentina,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-14,Femenino,Argentina,,DNI,DNI
2019-06-14,Masculino,Argentina,,DNI,DNI
2019-06-14,Masculino,,,DNI,DNI
2019-06-14,Femenino,Bolivia,,DNI,C.BOL
2019-06-14,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Masculino,Argentina,Argentina,DNI,DNI
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Femenino,Argentina,,DNI,DNI
2019-06-14,Masculino,,,DNI,
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Femenino,Bolivia,Bolivia,DNI,DNI
2019-06-14,Femenino,,Argentina,DNI,DNI
2019-06-14,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-14,Femenino,,,DNI,DNI
2019-06-14,Femenino,,,C.BOL,
2019-06-14,Masculino,,Argentina,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Femenino,Bolivia,Bolivia,DNI,DNI
2019-06-15,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Perú,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,,,DNI,
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,,Paraguay,DNI,DNI
2019-06-15,Masculino,Argentina,,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Bolivia,Bolivia,DNI,DNI
2019-06-15,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Femenino,,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Paraguay,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,,,PAS,PAS
2019-06-15,Masculino,Bolivia,,DNI,
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Femenino,,Desconocida,C.PAR,DNI
2019-06-15,Femenino,Paraguay,Desconocida,DNI,DNI
2019-06-15,Femenino,Argentina,Bolivia,DNI,DNI
2019-06-15,Masculino,Argentina,,DNI,DNI
2019-06-15,Femenino,,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Bolivia,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Bolivia,Bolivia,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Femenino,Coreana,Argentina,C.PAR,C.PAR
2019-06-15,Femenino,,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Paraguay,Paraguay,DNI,DNI
2019-06-15,Femenino,Argentina,,DNI,
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,,DNI,
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Paraguay,Paraguay,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Masculino,Argentina,,DNI,
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Femenino,Argentina,Bolivia,DNI,C.BOL
2019-06-15,Femenino,Colombia,Colombia,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Bolivia,,C.BOL,
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Bolivia,,DNI,
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Desconocida,,DNI,DNI
2019-06-15,Femenino,Bolivia,,DNI,DNI
2019-06-15,Masculino,Perú,,DNI,
2019-06-15,Masculino,,,C.BOL,C.BOL
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,,,DNI,
2019-06-15,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Femenino,Paraguay,Paraguay,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Bolivia,Argentina,DNI,DNI
2019-06-15,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-15,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Femenino,Bolivia,,C.BOL,
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,,DNI,DNI
2019-06-15,Masculino,,Desconocida,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,,,DNI,PAS
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Femenino,Paraguay,,DNI,
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Paraguay,Paraguay,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Masculino,Paraguay,Bolivia,C.PAR,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Venezuela,Argentina,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Masculino,,,PAS,PAS
2019-06-15,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Femenino,Argentina,,DNI,DNI
2019-06-15,Femenino,,,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Masculino,,Argentina,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,Bolivia,Bolivia,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-15,Masculino,,,DNI,DNI
2019-06-15,Masculino,Argentina,Argentina,DNI,DNI
2019-06-15,Femenino,,Desconocida,DNI,DNI
2019-06-15,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-15,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-15,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,,DNI,DNI
2019-06-16,Masculino,,,DNI,DNI
2019-06-16,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-16,Masculino,Argentina,,DNI,C.PAR
2019-06-16,Masculino,,Argentina,DNI,DNI
2019-06-16,Femenino,Paraguay,Argentina,DNI,DNI
2019-06-16,Masculino,,,DNI,
2019-06-16,Femenino,Argentina,Bolivia,DNI,DNI
2019-06-16,Femenino,Argentina,,DNI,DNI
2019-06-16,Femenino,,,DNI,
2019-06-16,Masculino,Argentina,Bolivia,DNI,DNI
2019-06-16,Masculino,Argentina,,DNI,
2019-06-16,Femenino,Bolivia,Bolivia,DNI,DNI
2019-06-16,Femenino,,Desconocida,DNI,DNI
2019-06-16,Femenino,,,DNI,DNI
2019-06-16,Femenino,,,DNI,DNI
2019-06-16,Masculino,Bolivia,Bolivia,DNI,DNI
2019-06-16,Masculino,,,DNI,
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-16,Femenino,,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-16,Masculino,,,DNI,DNI
2019-06-16,Masculino,,,,
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-16,Masculino,,,DNI,DNI
2019-06-16,Femenino,,Argentina,DNI,DNI
2019-06-16,Femenino,Paraguay,Haití,DNI,DNI
2019-06-16,Femenino,Argentina,,DNI,
2019-06-16,Masculino,,,DNI,DNI
2019-06-16,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,,DNI,DNI
2019-06-16,Femenino,Argentina,,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,,DNI,DNI
2019-06-16,Femenino,,,DNI,
2019-06-16,Femenino,Argentina,,DNI,DNI
2019-06-16,Masculino,,,DNI,DNI
2019-06-16,Femenino,,,DNI,DNI
2019-06-16,Femenino,,,DNI,DNI
2019-06-16,Femenino,Argentina,Italia,DNI,PAS
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Desconocida,,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,,DNI
2019-06-16,Masculino,Venezuela,Venezuela,,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Desconocida,,DNI,
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,,DNI,
2019-06-16,Femenino,,,DNI,
2019-06-16,Femenino,,Argentina,DNI,DNI
2019-06-16,Femenino,,,DNI,DNI
2019-06-16,Masculino,Argentina,Desconocida,DNI,DNI
2019-06-16,Masculino,,,DNI,DNI
2019-06-16,Masculino,,Paraguay,DNI,C.PAR
2019-06-16,Masculino,Argentina,,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,,DNI,
2019-06-16,Masculino,,,PAS,PAS
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Bolivia,Bolivia,DNI,DNI
2019-06-16,Masculino,,,DNI,
2019-06-16,Femenino,,,DNI,DNI
2019-06-16,Femenino,Argentina,Desconocida,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-16,Masculino,Argentina,Argentina,DNI,DNI
2019-06-16,Femenino,,Desconocida,DNI,DNI
2019-06-16,Masculino,Desconocida,Perú,DNI,DNI
2019-06-16,Masculino,Francia,Argentina,DNI,DNI
2019-06-16,Masculino,,Argentina,DNI,DNI
2019-06-17,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,Colombia,Colombia,DNI,DNI
2019-06-17,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Bolivia,Bolivia,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,,DNI,
2019-06-17,Masculino,Argentina,Paraguay,DNI,C.PAR
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,Argentina,,DNI,DNI
2019-06-17,Masculino,,,DNI,DNI
2019-06-17,Femenino,Uruguay,Argentina,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,,,DNI PERU,
2019-06-17,Masculino,,,DNI,
2019-06-17,Femenino,,,DNI,DNI
2019-06-17,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Femenino,Desconocida,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,,,DNI,DNI
2019-06-17,Femenino,,,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,,,DNI,DNI
2019-06-17,Masculino,Bolivia,,DNI,
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,,,DNI,
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Desconocida,,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,,,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Paraguay,,DNI,
2019-06-17,Femenino,Desconocida,,DNI,
2019-06-17,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Paraguay,Paraguay,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Perú,Colombia,DNI,DNI
2019-06-17,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,Argentina,Venezuela,DNI,DNI
2019-06-17,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Masculino,,,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,,,DNI,DNI
2019-06-17,Masculino,,,DNI,DNI
2019-06-17,Femenino,,,DNI,DNI
2019-06-17,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,,,PAS,
2019-06-17,Masculino,Argentina,,DNI,DNI
2019-06-17,Masculino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Femenino,Argentina,,DNI,
2019-06-17,Femenino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,,,,
2019-06-17,Femenino,,,DNI,DNI
2019-06-17,Masculino,,,DNI,DNI
2019-06-17,Masculino,,,DNI,DNI
2019-06-17,Femenino,Bolivia,,DNI,
2019-06-17,Masculino,,,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,,DNI,
2019-06-17,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Femenino,,Desconocida,DNI,DNI
2019-06-17,Masculino,Alemania,Argentina,DNI,DNI
2019-06-17,Masculino,Argentina,,DNI,
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,,,DNI,DNI
2019-06-17,Femenino,,,DNI,DNI
2019-06-17,Femenino,,Desconocida,DNI,DNI
2019-06-17,Femenino,,,DNI,
2019-06-17,Masculino,,Desconocida,DNI,DNI
2019-06-17,Femenino,,,DNI,DNI
2019-06-17,Femenino,Ecuador,,DNI,
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Femenino,Desconocida,Desconocida,DNI,DNI
2019-06-17,Masculino,Argentina,Argentina,DNI,DNI
2019-06-17,Masculino,Desconocida,Desconocida,DNI,DNI
